name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"chicago, il",2018-04-05T17:00:00,35.7,28.5,32,86.3,0.004,100,rain,0,0,15.7,9.8,188,1019.3,100,3.5,143,0.5,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T18:00:00,36.1,28.2,32.5,86.63,0.004,100,rain,0,0,14.5,11.4,188,1018.9,100,6.7,51,0.2,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T19:00:00,36.1,29,32.5,86.63,0,0,,0,0,13.9,9.6,162,1018,100,8.7,21,0.1,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-05T20:00:00,36.1,29.5,32.8,87.55,0,0,,0,0,12.5,8.6,146,1017.4,100,6.7,1.5,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-05T21:00:00,34.4,28.4,32.9,94.06,0.023,100,"rain,snow",0,0.12,13.2,7.1,138,1016.7,100,3.2,0,0,0,,"Snow, Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-05T22:00:00,33.8,33.8,32.4,94.47,0.037,100,"rain,snow",0,0.16,14.1,2.8,84,1015.9,100,1.5,0,0,0,,"Snow, Rain, Overcast",rain,"KORD,72530094846,74466504838,KPWK"
"chicago, il",2018-04-05T23:00:00,34.7,29,33.5,95.23,0.014,100,"rain,snow",0,0.39,13.2,6.7,145,1015.2,100,2.2,0,0,0,,"Snow, Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-06T00:00:00,35.1,28.9,33.3,93.14,0.009,100,"rain,snow",0,0.47,12.3,7.4,153,1013.6,100,3.2,0,0,0,,"Snow, Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-06T01:00:00,35.2,30.9,33.6,93.94,0.001,100,"rain,snow",0,0.47,8.5,4.8,189,1012.6,100,2.5,0,0,0,,"Snow, Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-06T02:00:00,34.5,31.4,33,94.14,0,0,,0,0.47,11.4,3.6,218,1011.6,92.8,2.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-06T03:00:00,34.9,29.7,33.4,94.3,0,0,,0,0.47,15.9,5.9,267,1011.4,100,2.5,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-06T04:00:00,36.1,29.2,33.9,91.5,0,0,,0,0.47,21.3,9.3,282,1011.4,88.1,3,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-06T05:00:00,36.1,29.2,33.4,89.64,0,0,,0,0.47,22.8,9.2,283,1011.2,88.1,5,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-06T06:00:00,36,27.9,32.4,86.62,0,0,,0,0.47,22.6,11.7,293,1011.7,88.1,7.2,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-06T07:00:00,35.8,27.5,29.9,79.04,0,0,,0,0.47,20.8,12.1,302,1012.4,88.1,9.9,24,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T08:00:00,35.8,28.2,28.1,73.48,0,0,,0,0.47,24.2,10.4,276,1013,91.4,9.9,90,0.3,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T09:00:00,36.7,27.6,28,70.4,0,0,,0,0.47,26.4,15.1,285,1013.3,90.7,9.9,158,0.6,2,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T10:00:00,36.5,27.6,21.1,53.22,0,0,,0,0.47,26,14.3,292,1013.6,88.1,9.9,263,0.9,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T11:00:00,37.6,27.6,23,55.46,0,0,,0,0.43,26.4,18.7,275,1013.8,81.7,9.9,498,1.8,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T12:00:00,37.5,27.2,20.7,50.5,0,0,,0,0.43,33.3,19.6,280,1013.7,100,9.9,415,1.5,4,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T13:00:00,35.5,24.8,16.1,44.74,0,0,,0,0.43,30.4,19.4,281,1014.1,92.8,9.9,287,1,3,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T14:00:00,34.5,22.8,15.8,45.94,0,0,,0,0.43,32.1,21.8,281,1015.2,98.7,9.9,289,1,3,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T15:00:00,34.9,23.9,13.6,41.08,0,0,,0,0.43,29.7,19.7,284,1015.5,98.7,9.9,237,0.9,2,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T16:00:00,35.4,25.1,12,37.44,0,0,,0,0.43,29.7,17.7,309,1015.6,90.3,9.9,248,0.9,2,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T17:00:00,34.7,24.7,11.1,36.98,0,0,,0,0.43,29.4,16.1,343,1016.4,81.7,9.9,270,1,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T18:00:00,33.4,21.8,7.4,33.16,0,0,,0,0.39,28,19.8,321,1017.6,78.4,9.9,189,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T19:00:00,31.6,20.5,7.4,35.59,0,0,,0,0.24,26.8,16.7,328,1018.4,84.4,9.9,51,0.2,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T20:00:00,30.5,19.7,8.4,38.81,0,0,,0,0.24,20.8,15.1,333,1018.8,81.7,9.9,7,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-06T21:00:00,29.6,20.7,9.4,42.1,0,0,,0,0.24,19.5,10.2,321,1019.7,24.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-06T22:00:00,28.7,19.9,10.3,45.61,0,0,,0,0.24,19.9,9.5,315,1020.2,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-06T23:00:00,27.7,18.6,11,48.99,0,0,,0,0.24,20.4,9.7,325,1020.5,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-07T00:00:00,27.6,17.2,10.8,48.76,0,0,,0,0.24,19.7,12.2,333,1020.8,18,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-07T01:00:00,26.3,15.8,9.1,47.66,0,0,,0,0.24,19.7,11.6,324,1021.1,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-07T02:00:00,24.8,14.8,8.9,50.26,0,0,,0,0.24,19,9.9,320,1021.3,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-07T03:00:00,24.6,15.1,7.6,47.74,0,0,,0,0.24,19,9.2,321,1021.4,6.2,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-07T04:00:00,23.6,13.3,5.3,44.85,0,0,,0,0.24,19.2,10.1,329,1021.7,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-07T05:00:00,21.6,10.6,4.7,47.57,0,0,,0,0.24,19,10.5,320,1022.1,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-07T06:00:00,20.8,10.8,4,47.5,0,0,,0,0.24,17.9,8.6,315,1022.6,18,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-07T07:00:00,20.8,11.4,4.7,49.2,0,0,,0,0.24,16.6,7.8,302,1022.9,24.2,9.9,25,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T08:00:00,22.6,13.6,4.2,44.61,0,0,,0,0.24,17.9,7.7,297,1023.2,24.2,9.9,170,0.6,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T09:00:00,24.8,16.1,4.9,41.96,0,0,,0,0.24,17.9,7.8,332,1022.9,24.2,9.9,400,1.4,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T10:00:00,26.6,19.3,6.8,42.28,0,0,,0,0.24,17.7,6.7,281,1022.5,24.2,9.9,592,2.1,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T11:00:00,28.2,20.6,6.6,39.32,0,0,,0,0.24,16.8,7.5,312,1022.2,24.2,9.9,747,2.7,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T12:00:00,31.6,23,9.2,38.61,0,0,,0,0.24,25.3,10.5,317,1021.8,18,9.9,850,3.1,9,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T13:00:00,32.9,24.7,10.3,38.5,0,0,,0,0.24,16.7,10.3,285,1021.1,18,9.9,894,3.2,9,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T14:00:00,34.8,27.3,11.9,38.26,0,0,,0,0.24,17.5,9.9,281,1020.5,24.2,9.9,784,2.8,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T15:00:00,36.1,27.3,11.5,35.77,0,0,,0,0.24,18.7,13.6,285,1019.9,24.2,9.9,800,2.9,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T16:00:00,37.1,29,10.7,33.1,0,0,,0,0.2,18.6,12.6,277,1019.4,24.2,9.9,667,2.4,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T17:00:00,38,30.2,9,29.54,0,0,,0,0.2,16.3,12.4,293,1018.9,0,9.9,464,1.7,5,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T18:00:00,38,31.2,8.1,28.48,0,0,,0,0.2,15.2,9.9,315,1018.8,0,9.9,222,0.8,2,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T19:00:00,36.7,30.8,8.1,29.86,0,0,,0,0.16,12.5,7.7,306,1018.8,0,9.9,76,0.3,1,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T20:00:00,33,26.2,14.8,46.67,0,0,,0,0.16,7.2,7.9,71,1018.9,0,9.9,8,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-07T21:00:00,30.7,25,18.1,59.05,0,0,,0,0.16,6.7,5.6,87,1019.7,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-07T22:00:00,30.3,25.2,18,59.7,0,0,,0,0.16,6.9,4.9,82,1019.9,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-07T23:00:00,29.2,26,18.9,65.01,0,0,,0,0.16,7.2,3.1,86,1019.8,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-08T00:00:00,28.8,28.8,18.9,66.01,0,0,,0,0.16,7.6,0,0,1019.9,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-08T01:00:00,27.4,27.4,19,70.17,0,0,,0,0.16,8.3,0,0,1019.6,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-08T02:00:00,25.6,25.6,18.1,72.83,0,0,,0,0.16,8.9,3,309,1019.6,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-08T03:00:00,26.3,26.3,16.9,67.19,0,0,,0,0.16,9.8,2.2,348,1019.4,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-08T04:00:00,26.3,18.9,14.4,60.35,0,0,,0,0.16,10.3,6.7,338,1019.8,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-08T05:00:00,24.9,18.9,12.8,59.57,0,0,,0,0.16,10.3,4.8,325,1019.8,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-08T06:00:00,23.5,17.8,11.4,59.39,0,0,,0,0.16,9.6,4.4,316,1020.3,18,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-08T07:00:00,23.6,18.5,12.2,61.19,0,0,,0,0.16,8.9,3.9,301,1021,24.2,9.9,24,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T08:00:00,28.6,21.6,11.6,48.58,0,0,,0,0.16,12.1,6.7,353,1020.9,24.2,9.9,177,0.6,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T09:00:00,31.5,31.5,10.7,41.36,0,0,,0,0.16,12.3,3,26,1021,24.2,9.9,402,1.4,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T10:00:00,32.5,32.5,7.6,34.65,0,0,,0,0.16,10.3,1.1,303,1021.2,24.2,9.9,587,2.1,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T11:00:00,34.8,34.8,6.6,30.12,0,0,,0,0.16,10.7,1.7,29,1020.6,24.2,9.9,740,2.7,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T12:00:00,36.2,36.2,4.6,26.01,0,0,,0,0.16,13,0.4,0,1020.1,44,9.9,841,3,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T13:00:00,38.4,33.2,5.5,24.92,0,0,,0,0.16,14.5,7,62,1019.4,78.4,9.9,799,2.9,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T14:00:00,38.2,30.8,12.7,34.61,0,0,,0,0.16,17.2,11.5,79,1019.1,78.4,9.9,527,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T15:00:00,38.5,31.6,14.1,36.48,0,0,,0,0.16,15.2,10.5,60,1018.9,78.4,9.9,445,1.6,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T16:00:00,37.9,30.9,12.7,35.03,0,0,,0,0.16,16.6,10.3,55,1018.7,78.4,9.9,463,1.7,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T17:00:00,37.2,29.8,15,39.8,0,0,,0,0.12,17.4,10.8,69,1018.8,91.5,9.9,205,0.7,2,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T18:00:00,35.5,27,16.3,45.13,0,0,,0,0.12,17.2,12.6,60,1018.7,98.7,9.9,121,0.4,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T19:00:00,34.6,26.3,17.1,48.35,0,0,,0,0.08,16.8,11.5,62,1018.6,100,9.9,24,0.1,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-08T20:00:00,34.6,26.1,19.1,52.69,0,0,,0,0.12,14.8,12,78,1017.8,100,9.9,2.1,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-08T21:00:00,34.4,26.5,20.3,55.97,0,0,,0,0.12,13,10.5,71,1018.8,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-08T22:00:00,34.7,28.1,20.5,55.71,0,0,,0,0.16,11.9,8.1,73,1019.5,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-08T23:00:00,33.2,26.3,23.6,67.56,0,0,,0,0.24,11,8,61,1019.7,100,6.5,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-09T00:00:00,31.3,24.5,27.5,85.78,0.003,100,"rain,snow",0,0.28,11.2,7.2,61,1019.9,100,2.8,0,0,0,,"Snow, Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-09T01:00:00,31.3,24.5,28.2,88.38,0,0,,0,0.31,11.2,7.2,67,1019.9,100,4.4,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-09T02:00:00,31.4,23.4,28.3,88.23,0,0,"rain,snow",0.04,0.31,12.3,9.1,60,1019.6,100,3.7,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-09T03:00:00,31.6,24.6,28.5,88,0.003,100,"rain,snow",0.04,0.35,13.9,7.7,55,1019.1,100,3,0,0,0,,"Snow, Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-09T04:00:00,31.6,24,29,90.15,0.001,100,"rain,snow",0.08,0.43,14.1,8.6,57,1019.2,100,3.4,0,0,0,,"Snow, Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-09T05:00:00,31.6,25.2,29.1,90.54,0.005,100,"rain,snow",0.08,0.79,13,6.8,53,1019.2,100,2.7,0,0,0,,"Snow, Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-09T06:00:00,32.4,26.3,30,90.91,0.013,100,"rain,snow",0.04,0.94,12.1,6.4,58,1019.6,100,2.7,0,0,0,,"Snow, Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-09T07:00:00,31.6,26.3,30,93.74,0.01,100,"rain,snow",0.08,0.98,11.4,5.3,98,1020.3,100,1.5,7,0,0,,"Snow, Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T08:00:00,32.8,28.6,30.3,90.58,0.004,100,"rain,snow",0,1.02,11.6,4.3,247,1021,100,2.1,13,0,0,,"Snow, Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T09:00:00,32.8,27.4,30.5,91.34,0.006,100,"rain,snow",0.04,1.02,11.6,5.7,133,1021.6,100,1.2,17,0.1,0,,"Snow, Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T10:00:00,33.5,33.5,30.5,88.71,0.007,100,"rain,snow",0.04,1.06,10.1,2.1,17,1021.9,100,1.8,23,0.1,0,,"Snow, Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T11:00:00,34.7,30.4,29.9,82.49,0.007,100,"rain,snow",0.04,1.06,10.7,4.8,279,1022.1,100,5.3,25,0.1,0,,"Snow, Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T12:00:00,36.1,31.8,29.4,76.66,0.005,100,rain,0.04,1.02,15.2,5.1,354,1022.1,100,6.1,88,0.3,1,,"Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T13:00:00,35.4,28.1,30.6,82.51,0.003,100,"rain,snow",0,1.02,21.3,9.8,10,1022.1,100,6.1,114,0.4,1,,"Snow, Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T14:00:00,36,29,30.8,81.44,0,0,rain,0.04,0.98,19.2,9.2,3,1022.2,100,7.8,137,0.5,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T15:00:00,37,30.4,30.8,78.19,0,0,rain,0.04,0.98,19.5,9,25,1022.7,100,8.4,258,0.9,3,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T16:00:00,38.6,32.1,30.3,71.75,0.001,100,rain,0.04,0.94,18.3,9.7,20,1022.8,100,9.9,233,0.8,2,,"Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T17:00:00,36.5,30.9,29.2,74.65,0,0,,0,0.83,17.4,7.1,12,1023.3,92.8,7.9,272,1,3,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T18:00:00,36.7,30.4,29.2,74.05,0,0,,0,0.83,16.6,8.4,47,1023.7,92.8,9.4,98,0.4,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T19:00:00,36,31.5,28.8,75.06,0,0,,0,0.08,10.5,5.3,31,1024.2,92.8,9.1,46,0.2,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T20:00:00,35.6,35.6,28.8,75.99,0,0,,0,0.08,6.5,0,0,1024.6,100,9.1,6,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-09T21:00:00,35.1,35.1,28.2,75.93,0,0,,0,0.08,5.6,0,0,1025.2,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-09T22:00:00,33.9,33.9,28.2,79.63,0,0,,0,0.08,6.9,0,0,1025.7,64.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-09T23:00:00,34.1,30.3,28.7,80.34,0,0,,0,0.08,7.6,4.2,204,1025.7,38.9,7.3,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-10T00:00:00,32.6,27.9,28.5,84.5,0,0,,0,0.08,8.3,4.9,243,1025.8,38.9,5.1,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-10T01:00:00,32.5,27.4,29.3,87.87,0,0,,0,0.08,9.8,5.3,246,1025.9,71.5,4.2,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-10T02:00:00,31.6,26.4,28.7,88.89,0,0,,0,0.08,10.5,5.3,255,1025.8,64.4,4.4,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-10T03:00:00,29.9,25.5,26.8,87.81,0,0,,0,0.08,10.1,4.1,273,1025.5,0,5.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-10T04:00:00,30.5,25.7,24.4,77.59,0,0,,0,0.08,10.3,4.6,285,1025.5,0,8.7,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-10T05:00:00,29.4,25.3,23.5,78.31,0,0,,0,0.08,10.5,3.8,280,1025.7,0,9.1,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-10T06:00:00,29.5,24.2,22.6,75.1,0,0,,0,0.08,11,5,265,1026,0,9.9,0,0,0,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-10T07:00:00,29.6,23.1,23.4,77.21,0,0,,0,0.08,11,6.3,275,1026.3,0,9.9,29,0.1,0,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T08:00:00,32.5,26.1,23.9,70.3,0,0,,0,0.08,12.8,7.1,295,1026.9,0,9.9,179,0.6,2,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
